date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:44:56	157369/157369	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Aug%202020%2013:14:57%20GMT	https://www.softwaresuggest.com/compare/e	D:/SMART%20EDU/smart_byjus/www.softwaresuggest.com/compare/e	(from https://cdn.pagesense.io/js/callhippo/00f94549c9564cebb1a1db0bd87cad52.js)
18:44:57	10/10	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Aug%202020%2013:14:58%20GMT	https://www.softwaresuggest.com/pslog.gif	D:/SMART%20EDU/smart_byjus/www.softwaresuggest.com/pslog.gif	(from https://cdn.pagesense.io/js/callhippo/00f94549c9564cebb1a1db0bd87cad52.js)
18:44:58	157375/157375	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Aug%202020%2013:14:58%20GMT	https://www.softwaresuggest.com/compare/szukaj.onet.pl	D:/SMART%20EDU/smart_byjus/www.softwaresuggest.com/compare/szukaj.onet.pl	(from https://cdn.pagesense.io/js/callhippo/00f94549c9564cebb1a1db0bd87cad52.js)
18:45:00	756/756	---M--	200	added ('OK')	application/javascript	etag:W/%22756-1596809821000%22	https://pagesense-collect.zoho.com/pagesense/initializer/variationPreviewer.js	D:/SMART%20EDU/smart_byjus/pagesense-collect.zoho.com/pagesense/initializer/variationPreviewer.js	(from https://cdn.pagesense.io/js/callhippo/00f94549c9564cebb1a1db0bd87cad52.js)
18:45:01	10/10	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Aug%202020%2013:15:01%20GMT	https://www.softwaresuggest.com/compare/heatmapscript-3019d342aa_.js	D:/SMART%20EDU/smart_byjus/www.softwaresuggest.com/compare/heatmapscript-3019d342aa_.js	(from https://cdn.pagesense.io/js/callhippo/00f94549c9564cebb1a1db0bd87cad52.js)
18:45:01	10/10	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Aug%202020%2013:15:01%20GMT	https://www.softwaresuggest.com/compare/funnel-analysis-20a2ff8b45_.js	D:/SMART%20EDU/smart_byjus/www.softwaresuggest.com/compare/funnel-analysis-20a2ff8b45_.js	(from https://cdn.pagesense.io/js/callhippo/00f94549c9564cebb1a1db0bd87cad52.js)
18:45:01	10/10	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Aug%202020%2013:15:02%20GMT	https://www.softwaresuggest.com/compare/sessionrecording-b236b6b57e_.js	D:/SMART%20EDU/smart_byjus/www.softwaresuggest.com/compare/sessionrecording-b236b6b57e_.js	(from https://cdn.pagesense.io/js/callhippo/00f94549c9564cebb1a1db0bd87cad52.js)
18:45:02	10/10	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Aug%202020%2013:15:02%20GMT	https://www.softwaresuggest.com/compare/framePageNew-01d072f094_.html	D:/SMART%20EDU/smart_byjus/www.softwaresuggest.com/compare/framePageNew-01d072f094_.html	(from https://cdn.pagesense.io/js/callhippo/00f94549c9564cebb1a1db0bd87cad52.js)
18:45:02	10/10	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Aug%202020%2013:15:03%20GMT	https://www.softwaresuggest.com/compare/formanalytics-bc8a44d39d_.js	D:/SMART%20EDU/smart_byjus/www.softwaresuggest.com/compare/formanalytics-bc8a44d39d_.js	(from https://cdn.pagesense.io/js/callhippo/00f94549c9564cebb1a1db0bd87cad52.js)
18:45:03	10/10	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Aug%202020%2013:15:03%20GMT	https://www.softwaresuggest.com/compare/privacy-banner-3cdaa1d368_.js	D:/SMART%20EDU/smart_byjus/www.softwaresuggest.com/compare/privacy-banner-3cdaa1d368_.js	(from https://cdn.pagesense.io/js/callhippo/00f94549c9564cebb1a1db0bd87cad52.js)
18:45:03	10/10	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Aug%202020%2013:15:04%20GMT	https://www.softwaresuggest.com/compare/poll-397f239d75_.js	D:/SMART%20EDU/smart_byjus/www.softwaresuggest.com/compare/poll-397f239d75_.js	(from https://cdn.pagesense.io/js/callhippo/00f94549c9564cebb1a1db0bd87cad52.js)
18:45:04	10/10	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Aug%202020%2013:15:04%20GMT	https://www.softwaresuggest.com/compare/pushnotify-c06ec892c9_.js	D:/SMART%20EDU/smart_byjus/www.softwaresuggest.com/compare/pushnotify-c06ec892c9_.js	(from https://cdn.pagesense.io/js/callhippo/00f94549c9564cebb1a1db0bd87cad52.js)
18:45:04	10/10	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Aug%202020%2013:15:04%20GMT	https://www.softwaresuggest.com/compare/push-styles-1985883fb1_.css	D:/SMART%20EDU/smart_byjus/www.softwaresuggest.com/compare/push-styles-1985883fb1_.css	(from https://cdn.pagesense.io/js/callhippo/00f94549c9564cebb1a1db0bd87cad52.js)
18:45:04	10/10	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Aug%202020%2013:15:05%20GMT	https://www.softwaresuggest.com/compare/push-conversion-frame-1d0e531e9a_.html	D:/SMART%20EDU/smart_byjus/www.softwaresuggest.com/compare/push-conversion-frame-1d0e531e9a_.html	(from https://cdn.pagesense.io/js/callhippo/00f94549c9564cebb1a1db0bd87cad52.js)
18:45:05	10/10	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Aug%202020%2013:15:05%20GMT	https://www.softwaresuggest.com/compare/popup-tracker-53dc88348c_.js	D:/SMART%20EDU/smart_byjus/www.softwaresuggest.com/compare/popup-tracker-53dc88348c_.js	(from https://cdn.pagesense.io/js/callhippo/00f94549c9564cebb1a1db0bd87cad52.js)
18:45:06	157378/157378	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Aug%202020%2013:15:06%20GMT	https://www.softwaresuggest.com/compare/szukaj.wp.pl	D:/SMART%20EDU/smart_byjus/www.softwaresuggest.com/compare/szukaj.wp.pl	(from https://cdn.pagesense.io/js/callhippo/00f94549c9564cebb1a1db0bd87cad52.js)
18:45:06	2419/2419	---MCZ	200	added ('OK')	application/javascript	etag:W/%222419-1596811009000%22	https://pagesense-collect.zoho.com/pagesense/initializer/scriptLoader.js	D:/SMART%20EDU/smart_byjus/pagesense-collect.zoho.com/pagesense/initializer/scriptLoader.js	(from https://cdn.pagesense.io/js/callhippo/00f94549c9564cebb1a1db0bd87cad52.js)
18:45:07	157372/157372	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Aug%202020%2013:15:07%20GMT	https://www.softwaresuggest.com/compare/popstate.ps	D:/SMART%20EDU/smart_byjus/www.softwaresuggest.com/compare/popstate.ps	(from https://cdn.pagesense.io/js/callhippo/00f94549c9564cebb1a1db0bd87cad52.js)
